Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
dark (1).png,Dark,206.62887549212599,338.57815115630234,165.86706446850394,337.4349308698618,0.39651928257485736,0.3406147127870752,0.4322975336051749,0.33129444959866444,5.465981791338582,7.617893235786472,4.461552657480315,7.650443300886602,7.063658237172204,7.239995813297202,6.928450881715262,7.240687090664109,0.004061893621834118,0.0034172604770282386,0.004305249027978524,0.0033113828395181124,0.06373298692070001,0.05845733894925631,0.06561439649938514,0.05754461607759767,0.9822661002753141,0.9711613612939346,0.9857624590089982,0.9712587182291195
dark (10).png,Dark,211.0296505905512,432.0185380370761,238.49963090551185,362.62886725773456,0.44907677942055707,0.3730621910358745,0.43327316431403406,0.3745116165492675,5.264025590551182,9.231136462272927,6.304133858267718,8.134850269700541,6.277449522192185,6.531609741683143,6.3367798191002915,6.499484076170931,0.013205426618372769,0.011061390651518361,0.013435597916117713,0.010956737332905506,0.11491486682919999,0.10517314605695867,0.11591202662415023,0.10467443495383917,0.9843280527247463,0.9681544595828467,0.9822865911329444,0.9732694389668252
dark (100).png,Dark,219.50209153543312,392.9494078988159,200.23197588582678,358.7241614483229,0.38536024724357487,0.3227424195051648,0.3984012636869125,0.3326528496860798,5.44771161417323,8.231570463140928,5.0212229330708675,7.412982825965653,6.9121596037004105,7.136222272035132,6.860158268581701,7.071180966699028,0.003882655592459623,0.0031529594338251233,0.003964842463376333,0.0032156053524085475,0.06231095884721742,0.05615121934406343,0.06296699503213038,0.056706307871422446,0.9798563672404887,0.9641949438871045,0.9816215616402307,0.9673134287867909
dark (101).png,Dark,167.07252706692913,327.88083576167145,176.35119340551176,292.1567363134726,0.40179941334676866,0.3349132542354063,0.40018019979181646,0.3473031573458621,4.796936515748031,7.622543245086488,4.951218011811023,6.576477152954305,6.6588116138154625,6.90027250521272,6.644469434144241,6.796279097622234,0.006608632724101385,0.0054977569190056835,0.006738453052101415,0.005581585284318808,0.08129349742815464,0.07414686047976464,0.08208808105992864,0.07471000792610591,0.9849594676542031,0.970702823173589,0.9841228346910171,0.9738949176980028
dark (102).png,Dark,198.38834891732282,309.6208692417385,207.27312992125982,380.1804203608407,0.38556779276999703,0.3390622660646925,0.40168210972169566,0.3235064715507143,5.186700295275592,6.809535619071239,4.988435039370079,7.9835079670159335,6.6985844277010305,6.834919215013009,6.63293012100869,6.879939414835186,0.005831095768636848,0.0049789782138929374,0.006235971639423747,0.00495915270459098,0.07636161187819995,0.07056187507353343,0.07896816852013061,0.07042125179653497,0.9830163233362215,0.9736902021975605,0.9822539393655327,0.9676944342773258
dark (103).png,Dark,303.6090059055118,417.8593217186435,215.11921751968504,464.80848161696315,0.38698300096568083,0.32823624418258807,0.4206439628322046,0.32580028924349846,5.777559055118109,7.689689379378759,4.644808070866142,8.190960381920764,6.845680521523836,7.00548691889697,6.696683658748814,7.009318705659767,0.00446083210281655,0.0036580765082914013,0.00477846353641926,0.0037109740038811724,0.06678946101606563,0.06048203459120238,0.06912643153251338,0.060917764271854004,0.9748984133688433,0.9657127028641961,0.9822136422261172,0.9618603767135018
dark (104).png,Dark,398.07849409448806,622.1200942401886,314.88219734251965,543.6576973153947,0.3660920028618303,0.3128582584157304,0.3914548251816716,0.31496474650189643,7.014394685039368,10.041726083452168,5.855868602362204,9.092380184760371,7.071868331963387,7.275000841591787,6.9738282384615955,7.2204874310043,0.004727335382405136,0.003860944419762235,0.004929093110139343,0.00395599346595804,0.06875562073318178,0.062136498290153386,0.07020750038378622,0.06289668883143246,0.9672482647945125,0.9492046091044205,0.9740918479817969,0.9556109732127459
dark (105).png,Dark,398.07849409448806,622.1200942401886,314.88219734251965,543.6576973153947,0.3660920028618303,0.3128582584157304,0.3914548251816716,0.31496474650189643,7.014394685039368,10.041726083452168,5.855868602362204,9.092380184760371,7.071868331963387,7.275000841591787,6.9738282384615955,7.2204874310043,0.004727335382405136,0.003860944419762235,0.004929093110139343,0.00395599346595804,0.06875562073318178,0.062136498290153386,0.07020750038378622,0.06289668883143246,0.9672482647945125,0.9492046091044205,0.9740918479817969,0.9556109732127459
dark (106).png,Dark,199.70921505905514,329.81691363382726,191.3489173228347,394.20497240994484,0.38607796409726164,0.3385708710009205,0.389760688844607,0.31691997099568636,5.55505659448819,7.5984251968503935,5.509596456692915,8.610329220658443,6.888460751469862,7.059335898277211,6.873483486605531,7.098838824585695,0.006027266143887759,0.005091356081403959,0.006212411289568676,0.004967721014864189,0.07763546962495789,0.07135373908495588,0.07881885110535852,0.07048206165304892,0.9824851175052204,0.9712938549586059,0.9832177113194561,0.9656896729216593
dark (107).png,Dark,123.85303887795274,275.1429722859446,161.15034448818898,283.4826089652179,0.3975039534358196,0.3204224994630011,0.39032261482807495,0.3178499990015678,4.255597933070866,7.280984561969125,5.032726377952756,7.1628123256246505,6.608643837070161,6.889579163585296,6.6360989575133065,6.843919423379345,0.0066203618125009675,0.00544456151222427,0.006962569650236957,0.0056527380089294215,0.08136560583256888,0.07378727202047972,0.0834420136995564,0.07518469265036216,0.9886242193749784,0.9749203582403858,0.9851979598115365,0.9741601570415082
dark (108).png,Dark,177.42039862204723,308.0423460846921,179.77743602362202,370.07812015624023,0.38249675157907126,0.3232489476127617,0.37242285912617495,0.3018574630163124,5.030142716535433,7.1821563643127275,5.49544783464567,8.456320912641823,6.876070777939429,7.067901549869184,6.8999650824633285,7.137004499427439,0.0043791428525239845,0.0036591855067273885,0.004541745594721659,0.0036172569090131656,0.06617509238772534,0.06049120189521273,0.0673924743181437,0.06014363564844717,0.985853678982213,0.975626346376915,0.9856659800340266,0.970717784393627
dark (109).png,Dark,190.56496062992125,324.230950461901,199.2250246062992,372.47324694649393,0.39622175510137364,0.3428405185298488,0.42022593271310926,0.32353938331298154,5.015625,7.039432078864158,4.725516732283465,7.818525637051275,6.908776092942212,7.066191360910644,6.813190299090798,7.117642567202183,0.004698081722823601,0.0038826919367522163,0.004965763776742397,0.003918054956204154,0.06854255410198544,0.06231125048297632,0.07046817563086473,0.06259436840646412,0.9851330903188775,0.9749000417306725,0.9844575776956248,0.9711652618658138
dark (11).png,Dark,176.76445620078738,325.35457870915747,146.3984375,306.5236530473061,0.3976535887837212,0.3395806171132373,0.4194571102982579,0.3410327298767439,5.612020177165354,7.968627937255874,4.799151082677166,7.691487382974766,6.548295256957525,6.724909586565581,6.458576541512154,6.706537580073029,0.007185255825589776,0.00594991883765155,0.007511115974380387,0.005999066496241988,0.08476588833717119,0.07713571700354868,0.08666669472398487,0.07745364094890561,0.9863884881609518,0.9751296662891258,0.9887254559377101,0.976569144438976
dark (110).png,Dark,219.6744586614173,389.8069936139873,196.70761564960625,365.7618575237151,0.5013301659437756,0.43521203549608917,0.5206957131252369,0.42700099411883247,5.301304133858267,7.849649699299398,4.6788262795275575,7.63984127968256,6.656428193075181,6.892966401277336,6.610314584738035,6.879657682326435,0.007835345138463715,0.006043593648350418,0.007658373837255482,0.006030358703410691,0.08851748493073962,0.07774055343480916,0.08751213537136139,0.07765538425254678,0.9727359614190477,0.9518936266729063,0.9755745109723053,0.9548619380378076
dark (111).png,Dark,141.60925196850394,288.7185194370388,152.61466535433073,287.6885733771467,0.42999035110612294,0.3621441143426893,0.4396439769624249,0.36673723360831917,4.3796751968503935,7.088536177072352,4.821235236220472,7.082460164920329,6.389851270912458,6.628927506772714,6.401222914035018,6.627756056367532,0.005667019085503015,0.004657645436563113,0.006012558900117799,0.004701398019573272,0.07527960603977026,0.06824694452181074,0.077540691898627,0.06856674135157126,0.9880561766013293,0.975818669246313,0.9871259084822374,0.9759049660680998
dark (112).png,Dark,211.2817421259842,415.3456506913015,222.78930856299206,354.01903403806807,0.43343465699985545,0.36309461547988714,0.43576649782842547,0.37373741184328946,5.037647637795274,8.336784673569348,5.451710137795273,7.268088536177075,6.266128593434033,6.51015777346134,6.280194709722306,6.439088885676982,0.008884734322203016,0.007291072738261789,0.009183187494792954,0.007510906211594802,0.09425886866604657,0.08538777862353482,0.09582894914791122,0.0866654845460106,0.9823322865520702,0.9655121515177042,0.9813692760524959,0.9706043248678285
dark (113).png,Dark,199.89936023622047,380.70735941471884,171.83722933070868,299.05753611507225,0.41356353276377844,0.3495087795797576,0.4316902023337523,0.3584566666886262,5.159325787401573,7.931613863227726,4.66449311023622,6.707979415958832,6.244961067368681,6.444326702851413,6.186653170733588,6.394322237901603,0.007780417660444694,0.006360936337719908,0.008375571926925103,0.006548647296562992,0.08820667582697295,0.07975547841822471,0.0915181508058653,0.08092371281993302,0.9835487429962253,0.9688843200089806,0.9858578801684621,0.9755575145834824
dark (114).png,Dark,326.822342519685,515.0908301816603,290.88871801181097,558.7614855229709,0.37644841225051134,0.3308938292210166,0.39977590757757664,0.312554940784238,7.012672244094488,9.18296236592473,6.070804625984253,10.181040362080724,7.030129289027901,7.176564696856581,6.938615677434133,7.204977134162309,0.0047485987305958995,0.003971636686530858,0.005282566473336072,0.00394748665993085,0.0689100771338699,0.0630209226093276,0.07268126631626662,0.06282902720821681,0.9769603455553556,0.9639646059954001,0.979492937942588,0.960909482565842
dark (115).png,Dark,253.8204355314961,468.7750015500031,253.90501968503946,433.0908301816604,0.38134123292078614,0.3034890028299011,0.3733486308746215,0.29946146587138334,6.374077263779528,10.246140492280984,6.997047244094489,9.845991691983384,7.167638593886095,7.426446018316578,7.190796045066223,7.410307366929952,0.004513504205231065,0.003729917311654327,0.004935823287173921,0.003655748956981205,0.06718261832670014,0.06107304897951573,0.07025541464665852,0.060462789854432,0.9815581399244628,0.9662029852444562,0.9815507328867915,0.9687755501222489
dark (116).png,Dark,207.08021653543307,410.7884555769113,247.7913385826772,438.8262136524273,0.40264744682329223,0.31508145873316046,0.37970703057070454,0.3109386503161017,5.952386811023622,9.689441378882757,7.1571112204724425,10.208816417632834,7.05391868158328,7.32368658716123,7.104379371812238,7.332104868775546,0.006165171387959963,0.004982902953591883,0.006289627630524795,0.004862112458430385,0.07851860536178647,0.07058968022021267,0.07930717262974891,0.06972884954185309,0.9853934911546096,0.9712473876621919,0.9825201890473497,0.9692848313684789
dark (117).png,Dark,566.5856299212599,944.1554343108686,503.3382750984252,685.9590799181599,0.36744088960954396,0.30012962144171096,0.3763364026576018,0.31629939145754987,7.285925196850393,11.100564201128403,6.633427657480315,9.034658069316139,7.337166917546321,7.576960499057009,7.278077553182447,7.493248859179037,0.0022128943183667617,0.0017650315541191564,0.0023041424256676642,0.0017734076636235607,0.04704141067577334,0.042012278611367374,0.04800148357777772,0.0421118470697209,0.9663669567008559,0.9443891699039083,0.970121607625538,0.9595968315981915
dark (118).png,Dark,283.4657972440946,605.6554033108068,403.2462475393702,596.1342302684606,0.40899210843240075,0.33090766472941346,0.40011540584615635,0.33511616979007136,5.55954724409449,9.046314092628187,6.333968996062993,9.081468162936327,6.507867316015047,6.736355753789667,6.514318022355177,6.73497605656598,0.007378133957928075,0.005961341329341472,0.007693349187967912,0.0061018170272437,0.08589606485705893,0.07720972302334383,0.08771173916852813,0.07811412821790754,0.9773612331962859,0.951980646153728,0.9677915185846526,0.9527353185900719
dark (119).png,Dark,148.4441437007874,264.81505363010723,143.40274360236225,302.18953437906873,0.412156732985666,0.3585673527594256,0.4126770333791759,0.3387486059370834,4.843380905511812,6.793973587947175,4.816621555118111,7.527001054002108,6.217644852230661,6.387013627639647,6.203892984274057,6.429530627127814,0.009747434411861017,0.008218341503333138,0.009961704554756772,0.00791848716191697,0.09872909607537697,0.09065506882316696,0.09980833910428913,0.08898588181232442,0.9866118817360356,0.9762834360700609,0.9870658784475037,0.9729361928690544
dark (12).png,Dark,180.62653789370077,320.17428234856465,202.56126968503938,371.37206274412546,0.409516237239281,0.3454905213159521,0.3913544241921481,0.32275329183139473,4.877645177165355,7.156240312480623,5.487204724409449,8.198524397048793,7.124383078024817,7.347039374277236,7.185172953170545,7.41186412253188,0.0036636003447788144,0.0030061776286984896,0.0035349587911089886,0.002903252194997166,0.06052768246661039,0.05482862052521921,0.05945551943351423,0.05388183548281523,0.985219534158871,0.9740018119516242,0.983423784114584,0.969844534462798
dark (120).png,Dark,225.73049950787401,479.55093310186624,320.33464566929126,486.1860623721248,0.44763780742179377,0.36207651462030005,0.4340731390410379,0.36778036129615255,5.137241633858268,8.850579701159402,6.280019685039369,8.743567487134975,6.389267976925931,6.6647953620243445,6.441382944566294,6.644360389938948,0.008006267416343426,0.006456327501284179,0.008321115580219435,0.006554165380635305,0.08947774816312391,0.08035127566681302,0.09122014898156786,0.0809577999987358,0.9815419454276126,0.9610644324892444,0.9738004187597498,0.9605258244238614
dark (121).png,Dark,226.97004183070868,473.02126604253215,311.4427903543308,456.4498108996218,0.44055469675866965,0.35555725838547736,0.4181386497385166,0.3572458559784807,5.028481791338583,8.960505921011842,6.453001968503936,8.630355260710521,6.597001879156105,6.894105666954017,6.698867270793838,6.880662991971873,0.005673592218766468,0.004509575886285509,0.005621989149251736,0.004491032356111461,0.07532325151483085,0.06715337583685208,0.07497992497496737,0.0670151651203775,0.9813114848609792,0.9613338933968913,0.9743511031576171,0.9626884671285213
dark (122).png,Dark,270.9048351377954,438.3280426560854,273.94346702755917,457.83402566805137,0.4072449969829926,0.3498099291279068,0.4088277706672627,0.34399300044091535,5.74956938976378,7.967201934403869,5.7806963582677175,8.845743691487383,6.421297139891257,6.594812452964043,6.404430611730627,6.641053093235031,0.009689296050955384,0.00800966912864448,0.01001166717909608,0.007999357557398232,0.09843422195027186,0.08949675484979597,0.10005831889001573,0.0894391276645643,0.978460594789751,0.9654075159736856,0.9782183179181687,0.9638680704283398
